"seq_number","Site","Bio_rep1.x","Bio_rep2.x","Bio_rep3.x","Bio_rep4.x","Bio_rep0.x","Bio_rep1.y","Bio_rep2.y","Bio_rep3.y","Bio_rep4.y","Bio_rep0.y","max_Occupancy_prob","sum.taxonomy"
"merged_fishcard_12S_all_elas_158","LA11",1,2,NA,2,NA,1,2,NA,2,NA,0.948509865531769,"Eukaryota;Chordata;Actinopteri;Scombriformes;Stromateidae;Peprilus;Peprilus simillimus"
"merged_fishcard_12S_all_elas_158","LA6",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Actinopteri;Scombriformes;Stromateidae;Peprilus;Peprilus simillimus"
"merged_fishcard_12S_all_elas_158","LB2",NA,NA,2,1,NA,NA,NA,2,1,NA,0.951329770824438,"Eukaryota;Chordata;Actinopteri;Scombriformes;Stromateidae;Peprilus;Peprilus simillimus"
"merged_fishcard_12S_all_elas_159","LB14",1,2,1,2,NA,1,2,1,2,NA,0.970202373227014,"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata"
"merged_fishcard_12S_all_elas_159","LB2",NA,2,2,2,NA,NA,2,2,2,NA,0.964908313896647,"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata"
"merged_fishcard_12S_all_elas_162","LA11",1,2,1,2,NA,1,2,1,2,NA,0.970202373227014,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_162","LA14",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_162","LA3",2,2,2,2,NA,2,2,2,2,NA,0.970786012230092,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_162","LB1",1,1,1,1,2,1,1,1,1,2,0.970805608263765,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_162","LB14",2,NA,2,2,NA,2,NA,2,2,NA,0.957698633200291,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_162","LB2",1,1,1,1,NA,1,1,1,1,NA,0.868663838611499,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi"
"merged_fishcard_12S_all_elas_163","LA11",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.930801833206226,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica"
"merged_fishcard_12S_all_elas_163","LA6",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica"
"merged_fishcard_12S_all_elas_165","LA11",1,1,1,1,NA,1,1,1,1,NA,0.868663838611499,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gentilis"
"merged_fishcard_12S_all_elas_165","LA14",1,1,1,1,NA,1,1,1,1,NA,0.868663838611499,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gentilis"
"merged_fishcard_12S_all_elas_165","LA3",2,1,2,1,NA,2,1,2,1,NA,0.971230210664606,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gentilis"
"merged_fishcard_12S_all_elas_165","LA6",NA,NA,1,2,NA,NA,NA,1,2,NA,0.943981910258728,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gentilis"
"merged_fishcard_12S_all_elas_165","LB1",NA,NA,1,NA,1,NA,NA,1,NA,1,0.794423117621175,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gentilis"
"merged_fishcard_12S_all_elas_165","LB14",1,1,NA,1,NA,1,1,NA,1,NA,0.843857526902572,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gentilis"
"merged_fishcard_12S_all_elas_165","LB2",NA,3,1,1,NA,NA,3,1,1,NA,0.982216261656047,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gentilis"
"merged_fishcard_12S_all_elas_167","LA11",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Phanerodon;Phanerodon vacca"
"merged_fishcard_12S_all_elas_167","LA3",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Phanerodon;Phanerodon vacca"
"merged_fishcard_12S_all_elas_167","LB14",1,NA,NA,1,NA,1,NA,NA,1,NA,0.81418334496791,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Phanerodon;Phanerodon vacca"
"merged_fishcard_12S_all_elas_169","LA3",2,NA,NA,1,NA,2,NA,NA,1,NA,0.943006664446548,"Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Larus;"
"merged_fishcard_12S_all_elas_169","LB2",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Larus;"
"merged_fishcard_12S_all_elas_173","LA3",1,NA,1,1,NA,1,NA,1,1,NA,0.812030659631193,"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus"
"merged_fishcard_12S_all_elas_173","LB1",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus"
"merged_fishcard_12S_all_elas_173","LB14",2,NA,NA,1,NA,2,NA,NA,1,NA,0.943006664446548,"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus"
"merged_fishcard_12S_all_elas_173","LB2",1,NA,1,2,NA,1,NA,1,2,NA,0.959673853778333,"Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Pseudobatos;Pseudobatos productus"
"merged_fishcard_12S_all_elas_185","LA3",3,2,NA,NA,NA,3,2,NA,NA,NA,0.991511566186549,"Eukaryota;Chordata;Actinopteri;Carangiformes;Coryphaenidae;Coryphaena;Coryphaena hippurus"
"merged_fishcard_12S_all_elas_185","LA6",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923762350356467,"Eukaryota;Chordata;Actinopteri;Carangiformes;Coryphaenidae;Coryphaena;Coryphaena hippurus"
"merged_fishcard_12S_all_elas_186","LA11",2,2,2,NA,NA,2,2,2,NA,NA,0.95647710508766,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_186","LA3",2,1,NA,1,NA,2,1,NA,1,NA,0.953070812314197,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_186","LB1",NA,1,2,1,NA,NA,1,2,1,NA,0.965862110069821,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_186","LB14",1,1,1,NA,NA,1,1,1,NA,NA,0.847352496031813,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_189","LA6",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_189","LB2",1,1,1,NA,NA,1,1,1,NA,NA,0.847352496031813,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_194","LA6",NA,NA,1,2,NA,NA,NA,1,2,NA,0.943981910258728,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys ritteri"
"merged_fishcard_12S_all_elas_197","LA11",NA,1,NA,1,NA,NA,1,NA,1,NA,0.788702924851078,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;;"
"merged_fishcard_12S_all_elas_197","LA3",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.930801833206226,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;;"
"merged_fishcard_12S_all_elas_197","LB2",1,2,3,2,NA,1,2,3,2,NA,0.995610660849376,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;;"
"merged_fishcard_12S_all_elas_199","LA11",1,1,NA,1,NA,1,1,NA,1,NA,0.843857526902572,"Eukaryota;Chordata;Chondrichthyes;;Platyrhinidae;Platyrhinoidis;Platyrhinoidis triseriata"
"merged_fishcard_12S_all_elas_199","LA3",1,1,2,NA,NA,1,1,2,NA,NA,0.951694735630238,"Eukaryota;Chordata;Chondrichthyes;;Platyrhinidae;Platyrhinoidis;Platyrhinoidis triseriata"
"merged_fishcard_12S_all_elas_207","LA11",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_207","LA3",1,3,1,NA,NA,1,3,1,NA,NA,0.986645460842831,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_207","LB2",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_elas_215","LB14",2,NA,1,1,NA,2,NA,1,1,NA,0.960269549785982,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_221","LA11",1,NA,NA,1,NA,1,NA,NA,1,NA,0.81418334496791,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis"
"merged_fishcard_12S_all_elas_221","LA14",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis"
"merged_fishcard_12S_all_elas_221","LA3",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis"
"merged_fishcard_12S_all_elas_221","LA6",2,1,2,2,NA,2,1,2,2,NA,0.964972851491302,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis"
"merged_fishcard_12S_all_elas_221","LB14",1,1,1,1,NA,1,1,1,1,NA,0.868663838611499,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis"
"merged_fishcard_12S_all_elas_227","LA11",1,1,1,1,NA,1,1,1,1,NA,0.868663838611499,"Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Scyliorhinidae;Cephaloscyllium;Cephaloscyllium ventriosum"
"merged_fishcard_12S_all_elas_231","LB14",NA,1,2,2,NA,NA,1,2,2,NA,0.960488633186521,"Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus"
"merged_fishcard_12S_all_elas_232","LA6",1,NA,NA,1,NA,1,NA,NA,1,NA,0.81418334496791,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_233","LB1",1,2,NA,NA,NA,1,2,NA,NA,NA,0.944043438616142,"Eukaryota;Chordata;Chondrichthyes;Lamniformes;Alopiidae;Carcharodon;Carcharodon carcharias"
"merged_fishcard_12S_all_elas_237","LA6",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lepidogobius;Lepidogobius lepidus"
"merged_fishcard_12S_all_elas_237","LB14",2,3,2,2,NA,2,3,2,2,NA,0.995937541186694,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lepidogobius;Lepidogobius lepidus"
"merged_fishcard_12S_all_elas_244","LA14",2,NA,NA,NA,NA,2,NA,NA,NA,NA,0.94156503733268,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres"
"merged_fishcard_12S_all_elas_244","LA6",2,3,1,2,NA,2,3,1,2,NA,0.99371985601403,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres"
"merged_fishcard_12S_all_elas_247","LA14",NA,1,NA,1,NA,NA,1,NA,1,NA,0.788702924851078,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys guttulatus"
"merged_fishcard_12S_all_elas_247","LA3",NA,2,1,1,NA,NA,2,1,1,NA,0.957535456160085,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys guttulatus"
"merged_fishcard_12S_all_elas_247","LB14",NA,1,2,1,NA,NA,1,2,1,NA,0.965862110069821,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys guttulatus"
"merged_fishcard_12S_all_elas_250","LA14",NA,1,NA,1,NA,NA,1,NA,1,NA,0.788702924851078,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Seriola;Seriola dorsalis"
"merged_fishcard_12S_all_elas_250","LA3",2,1,2,1,NA,2,1,2,1,NA,0.971230210664606,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Seriola;Seriola dorsalis"
"merged_fishcard_12S_all_elas_250","LB14",1,2,1,3,NA,1,2,1,3,NA,0.990616055989229,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Seriola;Seriola dorsalis"
"merged_fishcard_12S_all_elas_252","LA11",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis"
"merged_fishcard_12S_all_elas_252","LA3",1,2,1,1,NA,1,2,1,1,NA,0.955227382466295,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis"
"merged_fishcard_12S_all_elas_252","LB2",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis"
"merged_fishcard_12S_all_elas_263","LA3",NA,NA,2,1,NA,NA,NA,2,1,NA,0.951329770824438,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Cheilotrema;Cheilotrema saturnum"
"merged_fishcard_12S_all_elas_268","LA3",1,2,1,2,NA,1,2,1,2,NA,0.970202373227014,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_elas_268","LB2",NA,2,1,1,NA,NA,2,1,1,NA,0.957535456160085,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_elas_277","LA3",2,2,2,1,NA,2,2,2,1,NA,0.968434681270345,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;"
"merged_fishcard_12S_all_elas_277","LB2",1,2,2,NA,NA,1,2,2,NA,NA,0.958707761134475,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;"
"merged_fishcard_12S_all_elas_279","LA11",3,3,2,2,NA,3,3,2,2,NA,0.995537820962532,"Eukaryota;Chordata;Actinopteri;;Pomacentridae;Chromis;Chromis punctipinnis"
"merged_fishcard_12S_all_elas_279","LA3",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;;Pomacentridae;Chromis;Chromis punctipinnis"
"merged_fishcard_12S_all_elas_279","LA6",1,2,1,1,NA,1,2,1,1,NA,0.955227382466295,"Eukaryota;Chordata;Actinopteri;;Pomacentridae;Chromis;Chromis punctipinnis"
"merged_fishcard_12S_all_elas_279","LB14",NA,2,1,1,NA,NA,2,1,1,NA,0.957535456160085,"Eukaryota;Chordata;Actinopteri;;Pomacentridae;Chromis;Chromis punctipinnis"
"merged_fishcard_12S_all_elas_284","LB2",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus azureus"
"merged_fishcard_12S_all_elas_287","LB14",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_297","LA3",2,2,NA,NA,NA,2,2,NA,NA,NA,0.956083597576846,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys verticalis"
"merged_fishcard_12S_all_elas_301","LB2",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica"
"merged_fishcard_12S_all_elas_306","LA11",2,1,NA,1,NA,2,1,NA,1,NA,0.953070812314197,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_306","LB14",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_322","LA6",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_elas_327","LA14",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.930801833206226,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica"
"merged_fishcard_12S_all_elas_330","LA6",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_332","LA14",1,NA,1,2,NA,1,NA,1,2,NA,0.959673853778333,"Eukaryota;Chordata;Chondrichthyes;Lamniformes;Alopiidae;Isurus;Isurus oxyrinchus"
"merged_fishcard_12S_all_elas_362","LA14",2,1,3,1,NA,2,1,3,1,NA,0.991121178493943,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Clevelandia;Clevelandia ios"
"merged_fishcard_12S_all_elas_372","LA11",1,1,NA,1,NA,1,1,NA,1,NA,0.843857526902572,"Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena guttata"
"merged_fishcard_12S_all_elas_385","LA11",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster"
"merged_fishcard_12S_all_elas_385","LA3",1,2,NA,1,NA,1,2,NA,1,NA,0.956815123837905,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster"
"merged_fishcard_12S_all_elas_385","LB2",1,2,NA,1,NA,1,2,NA,1,NA,0.956815123837905,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster"
"merged_fishcard_12S_all_elas_410","LA14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.9270308957293,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_410","LA6",1,3,1,1,NA,1,3,1,1,NA,0.993447197692234,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_410","LB1",1,1,1,2,NA,1,1,1,2,NA,0.970778025856876,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_410","LB14",2,2,2,2,NA,2,2,2,2,NA,0.970786012230092,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_410","LB2",1,1,2,NA,NA,1,1,2,NA,NA,0.951694735630238,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_411","LB14",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_elas_414","LA14",NA,1,NA,1,NA,NA,1,NA,1,NA,0.788702924851078,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Acanthogobius;Acanthogobius flavimanus"
"merged_fishcard_12S_all_elas_423","LA14",1,NA,NA,1,NA,1,NA,NA,1,NA,0.81418334496791,"Eukaryota;Chordata;Aves;Columbiformes;Columbidae;Columba;Columba livia"
"merged_fishcard_12S_all_elas_423","LA3",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Aves;Columbiformes;Columbidae;Columba;Columba livia"
"merged_fishcard_12S_all_elas_428","LA3",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.9270308957293,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;;"
"merged_fishcard_12S_all_elas_463","LB2",1,2,1,2,NA,1,2,1,2,NA,0.970202373227014,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_474","LB14",NA,1,NA,1,NA,NA,1,NA,1,NA,0.788702924851078,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_elas_533","LB14",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_elas_556","LB2",NA,1,2,NA,NA,NA,1,2,NA,NA,0.94510560849358,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Gobiesox;Gobiesox rhessodon"
"merged_fishcard_12S_all_elas_569","LB14",1,NA,1,1,NA,1,NA,1,1,NA,0.812030659631193,"Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;;"
"merged_fishcard_12S_all_elas_593","LA11",NA,1,NA,1,NA,NA,1,NA,1,NA,0.788702924851078,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;"
"merged_fishcard_12S_all_elas_601","LA11",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;"
"merged_fishcard_12S_all_elas_601","LA3",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;"
"merged_fishcard_12S_all_elas_661","LA3",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Gobiesox;Gobiesox rhessodon"
"merged_fishcard_12S_all_elas_790","LA6",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_elas_796","LA3",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;Syngnathiformes;Syngnathidae;Syngnathus;Syngnathus leptorhynchus"
"merged_fishcard_12S_all_elas_824","LA6",1,1,1,1,NA,1,1,1,1,NA,0.868663838611499,"Eukaryota;Chordata;Actinopteri;;Sphyraenidae;Sphyraena;Sphyraena argentea"
"merged_fishcard_12S_all_elas_830","LA3",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Phoca;Phoca vitulina"
"merged_fishcard_12S_all_elas_1015","LB2",1,1,NA,1,NA,1,1,NA,1,NA,0.843857526902572,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Brachygenys;Brachygenys californiensis"
"merged_fishcard_12S_all_elas_1062","LA11",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_elas_1104","LA6",1,2,NA,1,NA,1,2,NA,1,NA,0.956815123837905,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1104","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1414","LA6",NA,2,NA,NA,NA,NA,2,NA,NA,NA,0.923762350356467,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1414","LB1",NA,2,1,1,NA,NA,2,1,1,NA,0.957535456160085,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1414","LB14",NA,NA,1,2,NA,NA,NA,1,2,NA,0.943981910258728,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1414","LB2",NA,NA,1,2,NA,NA,NA,1,2,NA,0.943981910258728,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1474","LB14",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_elas_1474","LB2",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_elas_1487","LA11",2,1,NA,1,NA,2,1,NA,1,NA,0.953070812314197,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
